"student label","game score","coast","game scheduled","percent training sessions attended","overall fitness score","# extra strategy sessions attended","hours of sleep the night before game","early bird/night owl","previous competitive sports","# meals on day prior to game","university year"
119,40.74,"west coast","evening",0.85,0.25,9,0,"night owl","baseball",5,"junior"
120,57.57,"west coast","evening",1.,0.78,0,3,"night owl","table tennis",4,"sophomore"
121,3.5300000000000002,"west coast","evening",0.01,1.,4,10,"early bird","football",3,"senior"
122,64.7,"west coast","evening",0.99,0.91,2,3,"night owl","frisbee",4,"junior"
123,11.59,"west coast","evening",0.09,0.22,0,0,"night owl","basketball",5,"frosh"
124,55.230000000000004,"west coast","evening",0.74,0.79,9,2,"night owl","gymnastics",5,"frosh"
125,30.740000000000002,"west coast","evening",1.,0.,2,10,"night owl","table tennis",6,"junior"
126,58.7,"west coast","evening",0.81,0.84,7,9,"early bird","basketball",3,"senior"
127,23.56,"west coast","evening",0.,0.05,5,6,"night owl","martial arts",3,"junior"
128,21.830000000000002,"west coast","evening",0.43,0.,4,4,"night owl","curling",3,"junior"
129,86.4,"west coast","evening",1.,0.97,10,9,"night owl","martial arts",8,"junior"
130,0.,"west coast","evening",0.,0.53,0,0,"night owl","curling",6,"frosh"
131,70.93,"west coast","noon",1.,1.,5,10,"night owl","basketball",3,"junior"
132,32.39,"west coast","noon",0.1,0.93,7,7,"night owl","frisbee",2,"junior"
133,24.93,"west coast","noon",0.04,1.,1,8,"night owl","frisbee",4,"senior"
134,5.68,"west coast","noon",0.07,0.18,2,8,"night owl","football",3,"junior"
135,34.69,"west coast","noon",0.89,0.24,8,10,"night owl","baseball",4,"sophomore"
136,0.,"west coast","noon",0.35000000000000003,0.25,0,4,"night owl","martial arts",7,"sophomore"
137,54.85,"west coast","noon",0.86,0.76,9,9,"early bird","baseball",4,"senior"
138,51.84,"west coast","noon",0.84,0.67,8,7,"night owl","martial arts",4,"senior"
139,15.4,"west coast","noon",0.86,0.06,5,8,"night owl","baseball",5,"sophomore"
140,29.73,"west coast","noon",1.,0.05,10,11,"night owl","baseball",6,"frosh"
141,19.580000000000002,"west coast","morning",0.14,0.08,3,3,"night owl","football",3,"junior"
142,38.97,"west coast","morning",0.65,0.,5,6,"early bird","martial arts",2,"frosh"
143,48.32,"west coast","morning",0.34,1.,9,2,"early bird","baseball",3,"frosh"
144,55.42,"west coast","morning",1.,0.8300000000000001,5,9,"night owl","table tennis",3,"senior"
145,12.09,"west coast","morning",0.01,0.9500000000000001,5,10,"night owl","baseball",3,"senior"
146,46.53,"west coast","morning",0.15,1.,8,6,"night owl","frisbee",2,"senior"
147,29.54,"west coast","morning",0.31,0.68,1,6,"night owl","table tennis",3,"senior"
148,28.96,"west coast","morning",0.07,1.,3,4,"night owl","football",3,"sophomore"
149,0.,"west coast","morning",0.19,0.07,1,0,"night owl","table tennis",3,"frosh"
150,22.51,"west coast","morning",0.,0.85,3,11,"early bird","baseball",3,"junior"
151,47.800000000000004,"west coast","noon",1.,0.15,8,11,"night owl","table tennis",5,"junior"
152,41.03,"west coast","noon",0.56,0.6900000000000001,4,0,"night owl","gymnastics",5,"sophomore"
153,29.,"west coast","noon",0.28,0.03,8,0,"early bird","baseball",3,"junior"
154,38.69,"west coast","noon",1.,0.,8,0,"night owl","curling",4,"sophomore"
155,40.47,"west coast","noon",0.68,0.,8,12,"early bird","table tennis",3,"sophomore"
156,39.86,"west coast","noon",0.97,0.,6,9,"night owl","baseball",3,"senior"
157,25.55,"west coast","noon",0.,1.,2,12,"early bird","gymnastics",5,"sophomore"
158,37.,"west coast","noon",0.24,0.35000000000000003,4,3,"night owl","martial arts",3,"sophomore"
159,42.12,"west coast","noon",0.21,1.,7,7,"night owl","baseball",6,"junior"
160,49.34,"west coast","noon",0.,0.03,8,5,"night owl","curling",4,"sophomore"
161,33.96,"west coast","noon",0.,0.9400000000000001,6,7,"night owl","frisbee",2,"senior"
162,30.64,"west coast","noon",0.12,0.,9,10,"night owl","football",3,"sophomore"
163,23.41,"west coast","noon",0.,1.,1,1,"night owl","frisbee",4,"frosh"
164,65.97,"west coast","noon",0.96,0.88,10,10,"night owl","table tennis",3,"sophomore"
165,0.,"west coast","noon",0.,0.12,4,2,"night owl","curling",5,"frosh"
166,16.17,"west coast","noon",0.,0.89,6,8,"night owl","gymnastics",3,"senior"
167,17.59,"west coast","noon",0.52,0.,2,8,"night owl","table tennis",3,"frosh"
168,55.25,"west coast","noon",1.,0.91,0,1,"early bird","martial arts",2,"junior"
169,25.27,"west coast","noon",1.,0.01,4,7,"early bird","gymnastics",3,"senior"
170,23.95,"west coast","noon",1.,0.,5,11,"early bird","curling",5,"junior"
171,58.22,"west coast","noon",1.,0.8300000000000001,6,3,"night owl","frisbee",3,"frosh"
172,54.26,"west coast","noon",0.98,0.89,1,0,"night owl","martial arts",3,"junior"
173,30.35,"west coast","noon",0.37,0.65,9,8,"night owl","football",3,"senior"
174,27.51,"west coast","noon",0.05,1.,3,6,"night owl","frisbee",4,"sophomore"
175,21.21,"west coast","noon",0.44,0.09,2,2,"early bird","football",4,"sophomore"
176,30.12,"west coast","noon",0.13,0.96,7,3,"night owl","curling",5,"frosh"
177,17.92,"west coast","noon",1.,0.,5,1,"early bird","martial arts",4,"sophomore"
178,65.76,"west coast","noon",0.99,1.,2,3,"night owl","curling",4,"senior"
179,4.8,"west coast","noon",0.04,0.58,0,7,"night owl","table tennis",3,"junior"
180,62.14,"west coast","noon",0.7000000000000001,1.,5,10,"night owl","frisbee",7,"sophomore"
181,20.400000000000002,"west coast","noon",0.33,0.02,2,5,"night owl","football",2,"junior"
182,20.62,"west coast","noon",1.,0.02,6,9,"early bird","baseball",6,"senior"
183,60.160000000000004,"west coast","noon",0.81,1.,1,4,"night owl","frisbee",3,"senior"
184,7.32,"west coast","noon",0.23,0.,5,12,"night owl","football",3,"junior"
185,50.01,"west coast","noon",0.8,0.,10,10,"night owl","martial arts",3,"junior"
186,37.11,"west coast","noon",0.9,0.,8,4,"night owl","curling",3,"junior"
187,30.7,"west coast","noon",0.91,0.09,2,0,"night owl","basketball",1,"junior"
188,27.76,"west coast","noon",0.13,0.13,9,5,"night owl","curling",5,"frosh"
189,33.230000000000004,"west coast","noon",0.13,0.,4,8,"night owl","baseball",5,"frosh"
190,63.49,"west coast","noon",0.9400000000000001,0.88,10,12,"night owl","curling",6,"junior"
191,59.44,"west coast","noon",1.,1.,0,2,"night owl","table tennis",6,"junior"
192,36.550000000000004,"west coast","noon",0.31,0.13,3,6,"night owl","frisbee",6,"junior"
193,33.4,"west coast","noon",0.26,0.08,8,7,"night owl","football",2,"senior"
194,57.45,"west coast","noon",0.97,0.76,4,10,"early bird","table tennis",2,"senior"
195,32.49,"west coast","noon",0.22,0.08,6,8,"night owl","football",5,"sophomore"
196,44.22,"west coast","noon",0.05,1.,4,12,"night owl","martial arts",3,"senior"
197,74.58,"west coast","noon",0.81,1.,10,12,"night owl","table tennis",4,"junior"
198,48.82,"west coast","noon",0.27,1.,1,5,"night owl","table tennis",3,"sophomore"
199,39.800000000000004,"west coast","noon",1.,0.77,2,0,"night owl","football",6,"sophomore"
200,28.150000000000002,"west coast","noon",0.09,0.05,6,6,"night owl","football",2,"sophomore"
201,71.11,"west coast","noon",0.89,1.,7,12,"early bird","frisbee",5,"senior"
202,64.64,"west coast","noon",1.,0.8,10,12,"night owl","martial arts",4,"junior"
203,16.330000000000002,"west coast","noon",0.01,0.07,10,7,"night owl","table tennis",5,"frosh"
204,21.830000000000002,"west coast","noon",0.,0.07,4,0,"night owl","martial arts",4,"sophomore"
205,9.57,"west coast","noon",1.,0.,1,4,"night owl","table tennis",3,"sophomore"
206,24.59,"west coast","noon",1.,0.,5,9,"night owl","gymnastics",4,"junior"
207,21.06,"west coast","noon",1.,0.07,6,6,"night owl","gymnastics",6,"frosh"
208,8.55,"west coast","noon",0.19,0.06,5,12,"night owl","curling",4,"sophomore"
209,8.3,"west coast","noon",0.97,0.09,0,3,"night owl","football",5,"junior"
210,0.,"west coast","noon",0.05,0.14,0,1,"night owl","table tennis",3,"sophomore"
211,35.13,"west coast","noon",0.,1.,0,2,"night owl","basketball",3,"senior"
212,34.5,"west coast","noon",0.16,0.7000000000000001,2,3,"night owl","basketball",3,"sophomore"
213,37.62,"west coast","noon",0.9,0.,0,4,"night owl","baseball",4,"frosh"
214,59.03,"west coast","noon",1.,0.81,7,3,"night owl","baseball",4,"frosh"
215,41.910000000000004,"west coast","noon",0.,0.,4,4,"night owl","basketball",3,"sophomore"
216,33.61,"west coast","noon",0.22,0.1,3,5,"night owl","table tennis",3,"sophomore"
217,29.27,"west coast","noon",0.9500000000000001,0.,8,1,"night owl","gymnastics",5,"frosh"
218,36.86,"west coast","noon",0.,0.,1,3,"night owl","baseball",4,"junior"
219,21.27,"west coast","noon",0.41000000000000003,0.12,4,6,"night owl","curling",6,"frosh"
220,47.65,"west coast","noon",1.,0.41000000000000003,4,10,"night owl","baseball",3,"senior"
221,2.24,"west coast","noon",0.,0.7000000000000001,0,5,"night owl","baseball",3,"sophomore"
222,7.92,"west coast","noon",0.07,0.98,3,0,"night owl","football",3,"sophomore"
223,37.11,"west coast","noon",1.,0.06,4,1,"early bird","curling",2,"junior"
224,26.14,"west coast","noon",0.,1.,6,10,"night owl","table tennis",3,"junior"
225,21.740000000000002,"west coast","noon",0.22,0.12,7,2,"night owl","basketball",2,"sophomore"
226,64.32000000000001,"west coast","noon",1.,1.,5,11,"night owl","table tennis",6,"senior"
227,18.21,"west coast","noon",0.,0.86,6,10,"early bird","martial arts",5,"sophomore"
228,54.07,"west coast","noon",0.85,0.8300000000000001,9,6,"night owl","table tennis",4,"senior"
229,24.2,"west coast","noon",0.87,0.,8,3,"night owl","curling",3,"sophomore"
230,9.33,"west coast","noon",0.,0.12,2,1,"night owl","football",5,"sophomore"
231,27.7,"west coast","noon",1.,0.12,6,11,"night owl","table tennis",3,"senior"
232,14.94,"west coast","noon",0.,0.08,5,11,"night owl","baseball",5,"junior"
233,37.14,"west coast","noon",0.28,0.99,7,12,"night owl","gymnastics",5,"senior"
234,6.22,"west coast","noon",0.11,0.,1,1,"night owl","football",5,"sophomore"
235,67.08,"west coast","noon",0.86,1.,5,11,"night owl","basketball",5,"junior"
236,73.03,"west coast","noon",1.,1.,6,12,"night owl","frisbee",4,"sophomore"
237,28.21,"west coast","noon",0.6,0.62,4,12,"night owl","curling",3,"sophomore"
238,22.88,"west coast","noon",0.,0.25,7,8,"night owl","curling",3,"junior"
239,23.38,"west coast","noon",1.,0.08,5,7,"night owl","curling",4,"senior"
240,36.39,"west coast","noon",0.6900000000000001,0.79,4,1,"night owl","martial arts",3,"junior"
241,28.310000000000002,"west coast","noon",0.52,0.44,6,2,"night owl","martial arts",4,"junior"
242,29.78,"west coast","noon",0.42,0.96,3,2,"night owl","martial arts",5,"frosh"
243,49.31,"west coast","noon",0.88,0.33,8,9,"night owl","football",5,"sophomore"
244,21.62,"west coast","noon",0.09,0.88,6,6,"night owl","football",3,"junior"
245,24.080000000000002,"west coast","noon",0.06,1.,8,11,"night owl","curling",2,"junior"
246,19.1,"west coast","noon",0.9500000000000001,0.,0,0,"night owl","martial arts",5,"frosh"
247,21.41,"west coast","noon",0.,1.,0,2,"night owl","curling",5,"frosh"
248,76.91,"west coast","noon",0.93,1.,6,9,"night owl","basketball",3,"junior"
249,12.66,"west coast","noon",0.,0.7000000000000001,8,12,"night owl","table tennis",5,"frosh"
250,62.550000000000004,"west coast","noon",0.91,1.,1,10,"night owl","gymnastics",1,"senior"
251,38.58,"west coast","morning",0.39,0.,4,7,"night owl","curling",3,"sophomore"
252,36.57,"west coast","morning",0.11,1.,4,2,"night owl","baseball",3,"senior"
253,79.07000000000001,"west coast","morning",0.87,1.,5,3,"early bird","frisbee",1,"senior"
254,39.59,"west coast","morning",0.26,0.49,2,11,"night owl","martial arts",3,"senior"
255,44.76,"west coast","morning",1.,0.04,4,5,"night owl","martial arts",4,"frosh"
256,52.02,"west coast","morning",0.96,0.14,10,8,"night owl","table tennis",3,"junior"
257,21.91,"west coast","morning",0.19,0.92,5,0,"night owl","frisbee",3,"senior"
258,20.03,"west coast","morning",0.,1.,1,0,"night owl","basketball",4,"sophomore"
259,34.76,"west coast","morning",0.,0.72,4,0,"night owl","martial arts",2,"senior"
260,34.44,"west coast","morning",0.22,0.92,4,5,"night owl","frisbee",3,"senior"
261,39.99,"west coast","noon",0.3,1.,2,6,"night owl","curling",2,"senior"
262,66.09,"west coast","noon",1.,1.,6,11,"night owl","baseball",3,"senior"
263,41.93,"west coast","noon",0.48,0.14,9,5,"early bird","table tennis",5,"sophomore"
264,57.38,"west coast","noon",0.77,0.99,4,12,"night owl","martial arts",3,"junior"
265,7.34,"west coast","noon",0.19,0.1,4,1,"early bird","gymnastics",1,"sophomore"
266,18.23,"west coast","noon",1.,0.13,6,0,"night owl","gymnastics",6,"frosh"
267,0.,"west coast","noon",0.,0.77,4,5,"night owl","baseball",5,"sophomore"
268,74.94,"west coast","noon",1.,0.99,8,12,"night owl","table tennis",3,"senior"
269,65.02,"west coast","noon",1.,0.81,9,11,"night owl","martial arts",4,"junior"
270,75.4,"west coast","noon",0.99,1.,8,11,"night owl","curling",4,"junior"
271,43.77,"west coast","morning",0.64,0.64,3,9,"night owl","martial arts",3,"sophomore"
272,13.39,"west coast","morning",0.01,0.,1,6,"night owl","basketball",3,"sophomore"
273,54.92,"west coast","morning",1.,0.48,10,1,"night owl","baseball",6,"sophomore"
274,24.93,"west coast","morning",0.23,0.99,3,9,"night owl","gymnastics",5,"sophomore"
275,34.37,"west coast","morning",0.1,0.39,8,6,"night owl","martial arts",2,"junior"
276,22.8,"west coast","morning",0.21,0.,3,4,"night owl","table tennis",2,"junior"
277,36.32,"west coast","morning",0.17,0.2,1,6,"night owl","curling",7,"sophomore"
278,34.11,"west coast","morning",0.7000000000000001,0.,10,12,"night owl","football",3,"senior"
279,61.09,"west coast","morning",1.,0.02,8,10,"early bird","frisbee",4,"sophomore"
280,45.87,"west coast","morning",0.08,0.84,10,8,"night owl","frisbee",3,"senior"
281,60.5,"west coast","noon",0.8300000000000001,0.8300000000000001,9,7,"night owl","curling",4,"frosh"
282,29.73,"west coast","noon",0.12,0.87,6,2,"night owl","basketball",3,"junior"
283,29.88,"west coast","noon",0.,0.,8,12,"early bird","curling",3,"senior"
284,16.43,"west coast","noon",0.89,0.,1,4,"night owl","curling",6,"frosh"
285,15.75,"west coast","noon",0.,0.74,2,10,"night owl","basketball",3,"junior"
286,67.36,"west coast","noon",1.,1.,5,6,"night owl","football",6,"senior"
287,68.31,"west coast","noon",1.,0.9400000000000001,7,3,"night owl","frisbee",5,"frosh"
288,42.410000000000004,"west coast","noon",0.97,0.66,0,1,"night owl","table tennis",4,"junior"
289,40.64,"west coast","noon",0.45,0.75,6,4,"night owl","frisbee",5,"frosh"
290,23.73,"west coast","noon",0.,0.9400000000000001,1,0,"night owl","basketball",3,"sophomore"
291,59.7,"west coast","morning",0.77,1.,3,8,"night owl","table tennis",4,"senior"
292,0.,"west coast","morning",0.12,0.,3,4,"night owl","baseball",2,"junior"
293,50.08,"west coast","morning",1.,0.84,3,1,"early bird","football",4,"senior"
294,11.13,"west coast","morning",0.,0.,4,10,"night owl","baseball",6,"sophomore"
295,67.22,"west coast","morning",1.,1.,10,0,"night owl","baseball",5,"senior"
296,19.150000000000002,"west coast","morning",0.42,0.,4,7,"night owl","martial arts",4,"junior"
297,29.44,"west coast","morning",0.08,0.35000000000000003,6,12,"early bird","frisbee",4,"sophomore"
298,56.95,"west coast","morning",0.8200000000000001,0.88,4,4,"early bird","martial arts",7,"sophomore"
299,50.82,"west coast","morning",1.,0.66,8,9,"night owl","football",7,"junior"
300,45.57,"west coast","morning",1.,0.44,8,2,"early bird","baseball",4,"junior"
301,24.68,"west coast","noon",0.05,0.26,0,3,"night owl","football",6,"sophomore"
302,38.67,"west coast","noon",1.,0.81,1,2,"early bird","curling",2,"junior"
303,13.,"west coast","noon",0.,0.03,1,4,"early bird","frisbee",3,"frosh"
304,21.76,"west coast","noon",0.02,0.21,8,3,"night owl","frisbee",3,"junior"
305,12.14,"west coast","noon",0.2,0.9400000000000001,7,2,"night owl","curling",7,"junior"
306,65.15,"west coast","noon",1.,1.,6,5,"night owl","baseball",6,"frosh"
307,15.13,"west coast","noon",0.,0.17,3,3,"night owl","gymnastics",4,"sophomore"
308,22.34,"west coast","noon",0.1,0.47000000000000003,3,8,"early bird","frisbee",3,"junior"
309,6.75,"west coast","noon",0.16,0.55,6,9,"night owl","curling",5,"junior"
310,53.79,"west coast","noon",1.,0.9,3,11,"early bird","football",2,"senior"
311,30.48,"west coast","noon",0.,0.15,5,4,"night owl","baseball",4,"junior"
312,45.6,"west coast","noon",0.53,0.67,4,4,"night owl","martial arts",4,"junior"
313,65.,"west coast","noon",0.97,0.88,1,10,"night owl","martial arts",5,"frosh"
314,42.67,"west coast","noon",0.,0.05,7,8,"night owl","curling",2,"sophomore"
315,24.67,"west coast","noon",0.,0.17,1,2,"night owl","frisbee",4,"sophomore"
316,29.310000000000002,"west coast","noon",0.39,0.16,5,4,"night owl","football",4,"sophomore"
317,27.62,"west coast","noon",0.18,0.23,2,8,"night owl","table tennis",3,"junior"
318,38.25,"west coast","noon",0.36,0.42,5,2,"night owl","baseball",5,"frosh"
319,44.02,"west coast","noon",0.93,0.,1,5,"night owl","martial arts",3,"sophomore"
320,75.77,"west coast","noon",0.75,1.,9,5,"early bird","frisbee",7,"frosh"
