"student label","game score","coast","game scheduled","percent training sessions attended","overall fitness score","# extra strategy sessions attended","hours of sleep the night before game","early bird/night owl","previous competitive sports","# meals on day prior to game","university year"
39,70.61,"east coast","evening",1.,0.66,8,10,"night owl","martial arts",2,"senior"
40,34.02,"east coast","evening",0.3,0.85,1,7,"night owl","martial arts",4,"sophomore"
41,44.63,"east coast","noon",0.91,0.08,2,6,"early bird","martial arts",6,"sophomore"
42,40.49,"east coast","noon",0.93,0.75,5,2,"night owl","curling",5,"sophomore"
43,56.02,"east coast","noon",1.,0.54,6,5,"night owl","basketball",4,"junior"
44,11.18,"east coast","noon",0.31,0.46,3,2,"night owl","frisbee",5,"frosh"
45,29.76,"east coast","noon",0.,0.05,4,10,"night owl","frisbee",3,"frosh"
46,62.06,"east coast","noon",0.8300000000000001,0.51,10,11,"night owl","football",3,"senior"
47,2.86,"east coast","noon",0.09,0.05,3,9,"night owl","gymnastics",6,"junior"
48,27.97,"east coast","noon",0.14,0.01,6,2,"early bird","table tennis",3,"frosh"
49,32.87,"east coast","noon",1.,0.3,1,12,"night owl","baseball",3,"senior"
50,74.9,"east coast","noon",0.08,0.45,1,1,"night owl","baseball",5,"frosh"
51,23.7,"east coast","noon",0.08,0.,3,4,"night owl","curling",2,"frosh"
52,50.730000000000004,"east coast","noon",1.,0.81,6,0,"night owl","frisbee",4,"junior"
53,26.5,"east coast","noon",0.35000000000000003,0.24,5,10,"night owl","table tennis",4,"frosh"
54,56.24,"east coast","noon",0.91,0.72,10,9,"night owl","table tennis",5,"sophomore"
55,42.230000000000004,"east coast","noon",0.42,0.63,6,7,"night owl","martial arts",5,"sophomore"
56,21.34,"east coast","noon",0.52,0.3,2,1,"night owl","football",6,"sophomore"
57,26.38,"east coast","noon",0.42,0.77,3,0,"night owl","football",6,"junior"
58,48.94,"east coast","noon",0.8,0.,7,6,"night owl","football",3,"frosh"
59,29.14,"east coast","noon",0.36,0.72,6,1,"night owl","baseball",3,"senior"
60,33.02,"east coast","noon",0.,0.8300000000000001,5,0,"night owl","martial arts",3,"senior"
61,42.87,"east coast","noon",0.43,0.86,4,8,"early bird","frisbee",3,"junior"
62,37.71,"east coast","noon",0.25,0.8300000000000001,5,5,"early bird","basketball",2,"sophomore"
63,47.42,"east coast","noon",0.,0.88,9,9,"night owl","curling",3,"junior"
64,62.49,"east coast","noon",0.49,0.77,10,12,"night owl","martial arts",2,"junior"
65,35.160000000000004,"east coast","noon",0.56,0.29,1,0,"night owl","football",4,"junior"
66,39.89,"east coast","noon",0.23,0.02,9,6,"night owl","table tennis",1,"junior"
67,48.82,"east coast","noon",0.,0.52,0,2,"night owl","football",6,"frosh"
68,35.56,"east coast","noon",1.,0.,5,9,"night owl","gymnastics",4,"sophomore"
69,51.43,"east coast","noon",0.8200000000000001,0.75,8,9,"night owl","football",5,"junior"
70,37.17,"east coast","noon",1.,0.,7,0,"night owl","gymnastics",3,"sophomore"
71,27.64,"east coast","evening",0.03,0.26,10,1,"night owl","curling",1,"junior"
72,14.43,"east coast","evening",0.34,0.32,6,3,"early bird","curling",3,"junior"
73,59.45,"east coast","evening",0.64,0.98,7,2,"night owl","table tennis",4,"sophomore"
74,67.03,"east coast","evening",0.88,0.97,10,11,"early bird","football",5,"sophomore"
75,0.,"east coast","evening",0.25,0.04,2,0,"night owl","football",5,"sophomore"
76,34.88,"east coast","evening",1.,0.,7,2,"night owl","baseball",4,"sophomore"
77,27.52,"east coast","evening",0.75,0.,6,7,"night owl","baseball",2,"senior"
78,31.67,"east coast","evening",0.8,0.,3,0,"night owl","curling",6,"junior"
79,20.67,"east coast","evening",0.31,0.,1,5,"night owl","football",3,"junior"
80,38.36,"east coast","evening",1.,0.,5,8,"night owl","curling",5,"frosh"
81,79.42,"east coast","noon",1.,1.,10,2,"night owl","curling",3,"senior"
82,51.07,"east coast","noon",0.87,0.74,3,7,"night owl","martial arts",4,"sophomore"
83,76.95,"east coast","noon",0.99,1.,6,5,"night owl","martial arts",6,"sophomore"
84,28.79,"east coast","noon",1.,0.03,2,5,"night owl","martial arts",4,"sophomore"
85,30.95,"east coast","noon",0.37,0.,10,10,"night owl","curling",4,"junior"
86,48.72,"east coast","noon",0.9,0.,10,12,"night owl","martial arts",3,"sophomore"
87,24.44,"east coast","noon",0.42,0.22,5,8,"night owl","baseball",4,"senior"
88,51.46,"east coast","noon",0.,0.19,1,1,"night owl","football",3,"senior"
89,77.58,"east coast","noon",0.91,1.,7,6,"night owl","basketball",3,"sophomore"
90,56.870000000000005,"east coast","noon",1.,0.63,8,10,"night owl","frisbee",2,"senior"
91,31.220000000000002,"east coast","evening",0.76,0.04,6,7,"night owl","baseball",6,"junior"
92,41.43,"east coast","evening",0.4,1.,2,11,"early bird","basketball",3,"senior"
93,0.,"east coast","evening",0.02,0.02,1,1,"night owl","curling",6,"frosh"
94,24.,"east coast","evening",0.54,0.1,7,3,"night owl","football",6,"junior"
95,63.27,"east coast","evening",1.,0.96,3,10,"night owl","curling",3,"junior"
96,65.67,"east coast","evening",1.,0.54,8,4,"night owl","martial arts",3,"sophomore"
97,48.93,"east coast","evening",0.87,0.63,7,1,"night owl","martial arts",4,"frosh"
98,44.72,"east coast","evening",0.9500000000000001,0.55,5,11,"early bird","curling",4,"senior"
99,65.87,"east coast","evening",0.48,1.,10,12,"night owl","table tennis",1,"senior"
100,66.82000000000001,"east coast","evening",1.,0.74,10,7,"night owl","gymnastics",5,"sophomore"
101,47.14,"east coast","noon",0.71,0.5700000000000001,9,7,"night owl","baseball",4,"frosh"
102,49.13,"east coast","noon",0.8300000000000001,0.37,8,5,"night owl","martial arts",3,"sophomore"
103,25.18,"east coast","noon",0.05,0.9,8,4,"early bird","curling",4,"junior"
104,46.33,"east coast","noon",0.53,0.66,9,7,"night owl","table tennis",2,"senior"
105,31.43,"east coast","noon",0.78,0.05,0,6,"night owl","baseball",5,"junior"
106,44.72,"east coast","noon",0.9500000000000001,0.58,1,0,"night owl","frisbee",3,"junior"
107,22.17,"east coast","noon",0.,0.73,4,9,"night owl","football",3,"junior"
108,88.25,"east coast","noon",1.,1.,10,8,"night owl","frisbee",4,"junior"
109,32.37,"east coast","noon",0.,1.,5,7,"night owl","baseball",5,"sophomore"
110,2.87,"east coast","noon",0.18,0.17,7,1,"night owl","baseball",3,"sophomore"
111,30.71,"east coast","noon",0.32,0.67,5,11,"night owl","table tennis",3,"sophomore"
112,17.22,"east coast","noon",0.02,0.75,2,6,"night owl","table tennis",2,"sophomore"
113,77.68,"east coast","noon",1.,1.,10,6,"night owl","gymnastics",5,"sophomore"
114,24.51,"east coast","noon",0.,0.43,3,7,"night owl","martial arts",3,"sophomore"
115,25.310000000000002,"east coast","noon",0.8300000000000001,0.04,3,3,"early bird","baseball",3,"junior"
116,21.990000000000002,"east coast","noon",0.32,0.05,4,3,"night owl","football",2,"junior"
117,18.17,"east coast","noon",0.,0.,3,2,"night owl","martial arts",3,"frosh"
118,28.900000000000002,"east coast","noon",0.,0.85,2,11,"night owl","basketball",2,"senior"
119,44.26,"east coast","noon",0.9500000000000001,0.79,7,1,"night owl","baseball",5,"junior"
120,41.17,"east coast","noon",0.33,1.,0,3,"night owl","table tennis",4,"sophomore"
121,34.01,"east coast","morning",0.07,0.93,6,8,"early bird","football",3,"senior"
122,68.15,"east coast","morning",1.,0.96,2,3,"night owl","frisbee",4,"junior"
123,32.75,"east coast","morning",0.,0.65,0,3,"night owl","basketball",5,"frosh"
124,22.41,"east coast","morning",0.22,0.16,8,4,"night owl","gymnastics",5,"frosh"
125,61.71,"east coast","morning",1.,1.,0,10,"night owl","table tennis",6,"sophomore"
126,58.02,"east coast","morning",0.88,0.47000000000000003,4,9,"early bird","basketball",3,"senior"
127,16.84,"east coast","morning",0.,0.11,5,6,"night owl","martial arts",3,"sophomore"
128,7.5,"east coast","morning",0.14,0.,3,1,"night owl","curling",3,"junior"
129,67.83,"east coast","morning",0.9400000000000001,0.86,10,8,"night owl","martial arts",8,"junior"
130,21.61,"east coast","morning",0.05,0.77,0,0,"night owl","curling",6,"frosh"
131,52.660000000000004,"east coast","noon",0.81,0.6900000000000001,6,7,"night owl","basketball",3,"junior"
132,71.33,"east coast","noon",0.63,1.,7,4,"night owl","frisbee",2,"junior"
133,45.31,"east coast","noon",0.27,1.,5,8,"night owl","frisbee",4,"senior"
134,25.38,"east coast","noon",0.14,0.,2,6,"night owl","football",3,"sophomore"
135,38.34,"east coast","noon",1.,0.,9,11,"night owl","baseball",4,"sophomore"
136,28.91,"east coast","noon",0.01,0.,0,8,"night owl","martial arts",7,"sophomore"
137,68.77,"east coast","noon",1.,0.9500000000000001,8,12,"early bird","baseball",4,"senior"
138,82.56,"east coast","noon",1.,1.,8,4,"night owl","martial arts",4,"junior"
139,17.91,"east coast","noon",0.,0.04,6,9,"night owl","baseball",5,"sophomore"
140,37.050000000000004,"east coast","noon",1.,0.11,6,9,"night owl","baseball",6,"frosh"
141,28.39,"east coast","noon",0.,1.,0,6,"night owl","football",3,"junior"
142,35.04,"east coast","noon",0.06,0.,2,4,"early bird","martial arts",2,"frosh"
143,51.11,"east coast","noon",1.,0.49,8,4,"early bird","baseball",3,"frosh"
144,68.28,"east coast","noon",0.97,0.92,9,9,"night owl","table tennis",3,"senior"
145,51.620000000000005,"east coast","noon",0.6900000000000001,0.9500000000000001,1,12,"night owl","baseball",3,"senior"
146,35.46,"east coast","noon",0.1,0.96,7,5,"night owl","frisbee",2,"senior"
147,21.95,"east coast","noon",0.,1.,4,8,"night owl","table tennis",3,"senior"
148,14.01,"east coast","noon",0.,0.39,1,3,"night owl","football",3,"sophomore"
149,26.560000000000002,"east coast","noon",0.51,0.74,4,3,"night owl","table tennis",3,"frosh"
150,25.96,"east coast","noon",0.,1.,3,12,"early bird","baseball",3,"junior"
151,15.67,"east coast","noon",0.48,0.2,5,11,"night owl","table tennis",5,"junior"
152,0.,"east coast","noon",0.54,0.,4,1,"night owl","gymnastics",5,"sophomore"
153,0.,"east coast","noon",0.,0.49,5,3,"early bird","baseball",3,"junior"
154,34.67,"east coast","noon",0.67,0.67,7,2,"night owl","curling",4,"sophomore"
155,30.85,"east coast","noon",1.,0.01,7,9,"early bird","table tennis",3,"sophomore"
156,39.08,"east coast","noon",0.99,0.,10,9,"night owl","baseball",3,"junior"
157,33.64,"east coast","noon",0.36,1.,3,10,"early bird","gymnastics",5,"sophomore"
158,0.,"east coast","noon",0.23,0.1,5,0,"night owl","martial arts",3,"sophomore"
159,0.,"east coast","noon",0.,0.51,5,5,"night owl","baseball",6,"junior"
160,23.68,"east coast","noon",0.38,1.,4,3,"night owl","curling",4,"sophomore"
161,29.18,"east coast","noon",0.03,0.71,8,6,"night owl","frisbee",2,"senior"
162,45.78,"east coast","noon",1.,0.,9,9,"night owl","football",3,"sophomore"
163,57.24,"east coast","noon",0.73,1.,4,1,"night owl","frisbee",4,"frosh"
164,69.09,"east coast","noon",0.85,0.97,8,8,"night owl","table tennis",3,"sophomore"
165,0.,"east coast","noon",0.19,0.08,3,2,"night owl","curling",5,"frosh"
166,37.2,"east coast","noon",0.25,0.9,9,11,"night owl","gymnastics",3,"senior"
167,26.76,"east coast","noon",0.,0.4,4,3,"night owl","table tennis",3,"frosh"
168,29.98,"east coast","noon",0.17,0.02,0,3,"early bird","martial arts",2,"junior"
169,25.97,"east coast","noon",0.62,0.,3,5,"early bird","gymnastics",3,"senior"
170,52.42,"east coast","noon",1.,0.77,7,11,"early bird","curling",5,"junior"
171,59.53,"east coast","noon",1.,0.91,4,3,"night owl","frisbee",3,"frosh"
172,50.,"east coast","noon",0.52,1.,2,5,"night owl","martial arts",3,"junior"
173,31.740000000000002,"east coast","noon",0.92,0.13,6,5,"night owl","football",3,"senior"
174,0.,"east coast","noon",0.07,0.88,1,10,"night owl","frisbee",4,"sophomore"
175,4.37,"east coast","noon",0.31,0.05,5,1,"early bird","football",4,"sophomore"
176,51.21,"east coast","noon",1.,0.71,7,5,"night owl","curling",5,"frosh"
177,24.17,"east coast","noon",0.8200000000000001,0.31,3,2,"early bird","martial arts",4,"sophomore"
178,21.45,"east coast","noon",0.42,0.65,1,7,"night owl","curling",4,"senior"
179,6.4,"east coast","noon",0.3,0.53,0,9,"night owl","table tennis",3,"junior"
180,65.34,"east coast","noon",0.99,1.,2,10,"night owl","frisbee",7,"sophomore"
181,8.92,"east coast","noon",0.,0.14,4,7,"night owl","football",2,"junior"
182,61.76,"east coast","noon",1.,0.98,7,9,"early bird","baseball",6,"junior"
183,34.800000000000004,"east coast","noon",0.45,0.6900000000000001,7,6,"night owl","frisbee",3,"senior"
184,31.39,"east coast","noon",0.6900000000000001,0.45,7,10,"night owl","football",3,"junior"
185,54.45,"east coast","noon",0.8200000000000001,0.43,8,7,"night owl","martial arts",3,"junior"
186,23.61,"east coast","noon",0.85,0.,5,5,"night owl","curling",3,"junior"
187,8.88,"east coast","noon",0.08,0.47000000000000003,0,0,"night owl","basketball",1,"junior"
188,5.3100000000000005,"east coast","noon",0.58,0.,6,0,"night owl","curling",5,"frosh"
189,26.14,"east coast","noon",0.,0.2,3,5,"night owl","baseball",5,"frosh"
190,70.35000000000001,"east coast","noon",0.96,1.,8,11,"night owl","curling",6,"junior"
191,28.93,"east coast","noon",0.96,0.47000000000000003,0,3,"night owl","table tennis",6,"junior"
192,26.66,"east coast","noon",0.19,1.,2,4,"night owl","frisbee",6,"junior"
193,25.34,"east coast","noon",0.,0.,8,8,"night owl","football",2,"senior"
194,65.13,"east coast","noon",1.,1.,2,9,"early bird","table tennis",2,"senior"
195,26.75,"east coast","noon",0.61,0.,4,8,"night owl","football",5,"sophomore"
196,23.35,"east coast","noon",0.03,0.9,4,12,"night owl","martial arts",3,"senior"
197,77.38,"east coast","noon",1.,0.99,10,12,"night owl","table tennis",4,"junior"
198,14.700000000000001,"east coast","noon",0.16,0.,4,6,"night owl","table tennis",3,"sophomore"
199,23.490000000000002,"east coast","noon",1.,0.2,6,2,"night owl","football",6,"sophomore"
200,27.51,"east coast","noon",0.03,0.3,5,5,"night owl","football",2,"sophomore"
201,71.86,"east coast","morning",0.7000000000000001,1.,5,10,"early bird","frisbee",5,"senior"
202,77.4,"east coast","morning",1.,0.85,10,9,"night owl","martial arts",4,"junior"
203,30.48,"east coast","morning",0.18,0.,4,2,"night owl","table tennis",5,"frosh"
204,25.830000000000002,"east coast","morning",0.59,0.22,6,2,"night owl","martial arts",4,"sophomore"
205,23.39,"east coast","morning",0.76,0.04,3,5,"night owl","table tennis",3,"sophomore"
206,28.490000000000002,"east coast","morning",0.54,0.21,10,7,"night owl","gymnastics",4,"junior"
207,22.,"east coast","morning",0.87,0.,7,6,"night owl","gymnastics",6,"frosh"
208,3.47,"east coast","morning",0.,0.02,4,12,"night owl","curling",4,"frosh"
209,0.,"east coast","morning",0.24,0.,3,4,"night owl","football",5,"junior"
210,4.54,"east coast","morning",0.,0.,5,0,"night owl","table tennis",3,"sophomore"
211,45.18,"east coast","noon",0.77,0.89,0,2,"night owl","basketball",3,"senior"
212,37.39,"east coast","noon",0.11,0.97,6,2,"night owl","basketball",3,"sophomore"
213,25.64,"east coast","noon",0.16,0.07,0,5,"night owl","baseball",4,"frosh"
214,29.68,"east coast","noon",0.97,0.16,6,2,"night owl","baseball",4,"frosh"
215,30.16,"east coast","noon",0.,0.9500000000000001,0,6,"night owl","basketball",3,"sophomore"
216,27.240000000000002,"east coast","noon",0.07,1.,7,3,"night owl","table tennis",3,"sophomore"
217,29.51,"east coast","noon",0.85,0.,6,2,"night owl","gymnastics",5,"frosh"
218,0.,"east coast","noon",0.21,0.,0,0,"night owl","baseball",4,"junior"
219,2.05,"east coast","noon",0.,0.,4,10,"night owl","curling",6,"frosh"
220,76.4,"east coast","noon",0.9500000000000001,1.,9,11,"night owl","baseball",3,"junior"
221,1.11,"east coast","noon",0.,0.,0,4,"night owl","baseball",3,"sophomore"
222,24.94,"east coast","noon",0.,1.,5,1,"night owl","football",3,"sophomore"
223,15.65,"east coast","noon",0.09,0.17,6,1,"early bird","curling",2,"frosh"
224,35.14,"east coast","noon",0.34,1.,5,11,"night owl","table tennis",3,"junior"
225,9.69,"east coast","noon",0.11,0.,5,3,"night owl","basketball",2,"sophomore"
226,27.3,"east coast","noon",0.29,0.97,4,11,"night owl","table tennis",6,"senior"
227,27.96,"east coast","noon",0.,1.,6,12,"early bird","martial arts",5,"sophomore"
228,72.21000000000001,"east coast","noon",1.,0.99,8,11,"night owl","table tennis",4,"senior"
229,37.38,"east coast","noon",1.,0.,10,9,"night owl","curling",3,"sophomore"
230,0.,"east coast","noon",0.,0.02,1,0,"night owl","football",5,"sophomore"
231,54.120000000000005,"east coast","noon",0.85,0.63,5,9,"night owl","table tennis",3,"senior"
232,42.65,"east coast","noon",0.44,0.,6,12,"night owl","baseball",5,"junior"
233,42.34,"east coast","noon",0.91,0.11,5,11,"night owl","gymnastics",5,"senior"
234,92.23,"east coast","noon",0.,0.11,1,0,"night owl","football",5,"sophomore"
235,76.45,"east coast","noon",1.,1.,6,8,"night owl","basketball",5,"junior"
236,63.06,"east coast","noon",0.97,0.75,7,11,"night owl","frisbee",4,"sophomore"
237,48.56,"east coast","noon",0.81,0.23,4,11,"night owl","curling",3,"sophomore"
238,36.5,"east coast","noon",0.32,0.,10,7,"night owl","curling",3,"junior"
239,48.92,"east coast","noon",1.,0.,3,11,"night owl","curling",4,"senior"
240,47.410000000000004,"east coast","noon",0.8,0.59,7,0,"night owl","martial arts",3,"junior"
241,58.02,"east coast","noon",0.9400000000000001,0.76,7,6,"night owl","martial arts",4,"junior"
242,0.,"east coast","noon",0.,0.33,1,4,"night owl","martial arts",5,"frosh"
243,25.85,"east coast","noon",1.,0.02,6,10,"night owl","football",5,"sophomore"
244,56.69,"east coast","noon",0.43,0.97,9,10,"night owl","football",3,"junior"
245,31.080000000000002,"east coast","noon",0.03,0.81,9,10,"night owl","curling",2,"junior"
246,32.57,"east coast","noon",0.97,0.49,0,1,"night owl","martial arts",5,"frosh"
247,15.120000000000001,"east coast","noon",0.,0.62,0,0,"night owl","curling",5,"frosh"
248,65.62,"east coast","noon",0.66,1.,6,5,"night owl","basketball",3,"junior"
249,17.92,"east coast","noon",0.18,0.17,9,10,"night owl","table tennis",5,"frosh"
250,48.13,"east coast","noon",0.37,1.,3,8,"night owl","gymnastics",1,"senior"
251,40.96,"east coast","noon",0.93,0.42,6,4,"night owl","curling",3,"sophomore"
252,16.52,"east coast","noon",0.26,0.15,2,6,"night owl","baseball",3,"senior"
253,52.33,"east coast","noon",0.87,0.74,5,3,"early bird","frisbee",1,"senior"
254,33.4,"east coast","noon",0.,0.89,3,10,"night owl","martial arts",3,"senior"
255,48.730000000000004,"east coast","noon",0.8300000000000001,0.01,5,4,"night owl","martial arts",4,"frosh"
256,47.550000000000004,"east coast","noon",1.,0.,10,7,"night owl","table tennis",3,"junior"
257,26.25,"east coast","noon",0.19,1.,2,1,"night owl","frisbee",3,"senior"
258,29.25,"east coast","noon",0.6,0.29,3,1,"night owl","basketball",4,"sophomore"
259,22.1,"east coast","noon",0.09,0.55,0,1,"night owl","martial arts",2,"senior"
260,21.95,"east coast","noon",0.19,0.54,2,8,"night owl","frisbee",3,"junior"
261,0.38,"east coast","noon",0.,0.9500000000000001,1,12,"night owl","curling",2,"senior"
262,39.09,"east coast","noon",0.36,1.,6,12,"night owl","baseball",3,"senior"
263,30.32,"east coast","noon",0.71,0.,10,0,"early bird","table tennis",5,"sophomore"
264,57.95,"east coast","noon",1.,0.8300000000000001,5,12,"night owl","martial arts",3,"junior"
265,0.,"east coast","noon",0.04,0.21,6,0,"early bird","gymnastics",1,"sophomore"
266,8.26,"east coast","noon",1.,0.03,6,0,"night owl","gymnastics",6,"frosh"
267,27.13,"east coast","noon",0.41000000000000003,0.87,2,7,"night owl","baseball",5,"sophomore"
268,75.79,"east coast","noon",0.89,1.,9,9,"night owl","table tennis",3,"senior"
269,53.050000000000004,"east coast","noon",0.47000000000000003,1.,7,9,"night owl","martial arts",4,"sophomore"
270,61.09,"east coast","noon",0.64,1.,7,10,"night owl","curling",4,"junior"
271,69.39,"east coast","noon",0.88,0.98,3,12,"night owl","martial arts",3,"sophomore"
272,16.75,"east coast","noon",0.02,0.09,1,3,"night owl","basketball",3,"sophomore"
273,39.25,"east coast","noon",0.88,0.,10,5,"night owl","baseball",6,"sophomore"
274,0.,"east coast","noon",0.,0.31,4,12,"night owl","gymnastics",5,"sophomore"
275,21.91,"east coast","noon",0.28,0.,5,6,"night owl","martial arts",2,"sophomore"
276,22.7,"east coast","noon",0.,0.,5,4,"night owl","table tennis",2,"junior"
277,0.,"east coast","noon",0.21,0.,0,3,"night owl","curling",7,"sophomore"
278,65.85,"east coast","noon",1.,1.,4,10,"night owl","football",3,"senior"
279,31.46,"east coast","noon",0.97,0.,6,7,"early bird","frisbee",4,"sophomore"
280,55.08,"east coast","noon",0.04,1.,9,7,"night owl","frisbee",3,"senior"
281,43.42,"west coast","evening",0.6,0.,10,6,"night owl","curling",4,"frosh"
282,30.84,"west coast","evening",0.,1.,2,4,"night owl","basketball",3,"junior"
283,17.01,"west coast","evening",0.01,0.,9,11,"early bird","curling",3,"senior"
284,42.75,"west coast","evening",0.77,0.,5,3,"night owl","curling",6,"frosh"
285,51.15,"west coast","evening",0.38,1.,2,9,"night owl","basketball",3,"junior"
286,78.16,"west coast","evening",1.,1.,6,5,"night owl","football",6,"senior"
287,83.57000000000001,"west coast","evening",1.,1.,7,2,"night owl","frisbee",5,"frosh"
288,47.71,"west coast","evening",0.55,0.84,2,3,"night owl","table tennis",4,"junior"
289,54.19,"west coast","evening",0.76,0.6900000000000001,5,6,"night owl","frisbee",5,"frosh"
290,23.21,"west coast","evening",0.16,0.46,1,0,"night owl","basketball",3,"sophomore"
291,73.46000000000001,"west coast","evening",1.,1.,0,11,"night owl","table tennis",4,"senior"
292,17.45,"west coast","evening",0.,0.,3,6,"night owl","baseball",2,"junior"
293,39.57,"west coast","evening",1.,0.56,6,3,"early bird","football",4,"senior"
294,31.13,"west coast","evening",0.26,0.,7,6,"night owl","baseball",6,"sophomore"
295,73.45,"west coast","evening",0.97,0.93,10,2,"night owl","baseball",5,"senior"
296,39.39,"west coast","evening",0.66,0.31,0,8,"night owl","martial arts",4,"junior"
297,26.89,"west coast","evening",0.,1.,4,12,"early bird","frisbee",4,"sophomore"
298,52.78,"west coast","evening",1.,0.6900000000000001,7,5,"early bird","martial arts",7,"sophomore"
299,72.23,"west coast","evening",1.,1.,5,8,"night owl","football",7,"junior"
300,35.57,"west coast","evening",0.92,0.42,7,2,"early bird","baseball",4,"junior"
301,33.59,"west coast","evening",0.09,0.53,0,3,"night owl","football",6,"sophomore"
302,11.08,"west coast","evening",0.17,0.34,3,0,"early bird","curling",2,"junior"
303,16.35,"west coast","evening",0.28,0.,3,1,"early bird","frisbee",3,"frosh"
304,39.62,"west coast","evening",0.11,0.44,4,5,"night owl","frisbee",3,"junior"
305,59.61,"west coast","evening",0.48,1.,7,6,"night owl","curling",7,"junior"
306,48.870000000000005,"west coast","evening",0.93,0.67,2,6,"night owl","baseball",6,"frosh"
307,49.99,"west coast","evening",0.,0.,3,1,"night owl","gymnastics",4,"sophomore"
308,4.16,"west coast","evening",0.,0.,3,5,"early bird","frisbee",3,"junior"
309,16.37,"west coast","evening",0.05,0.37,5,3,"night owl","curling",5,"junior"
310,37.46,"west coast","evening",0.04,1.,6,12,"early bird","football",2,"senior"
311,0.,"west coast","noon",0.01,0.29,3,5,"night owl","baseball",4,"junior"
312,0.,"west coast","noon",0.18,0.13,1,3,"night owl","martial arts",4,"junior"
313,28.39,"west coast","noon",1.,0.21,1,12,"night owl","martial arts",5,"frosh"
314,12.36,"west coast","noon",0.06,0.01,7,6,"night owl","curling",2,"sophomore"
315,0.,"west coast","noon",0.,0.11,5,2,"night owl","frisbee",4,"sophomore"
316,18.400000000000002,"west coast","noon",0.48,0.,5,5,"night owl","football",4,"sophomore"
317,0.,"west coast","noon",0.,0.,2,7,"night owl","table tennis",3,"junior"
318,29.47,"west coast","noon",0.97,0.1,8,2,"night owl","baseball",5,"frosh"
319,9.76,"west coast","noon",0.78,0.16,1,2,"night owl","martial arts",3,"sophomore"
