"student label","game score","coast","game scheduled","percent training sessions attended","overall fitness score","# extra strategy sessions attended","hours of sleep the night before game","early bird/night owl","previous competitive sports","# meals on day prior to game","university year"
29,39.12,"west coast","noon",1.,0.14,5,11,"night owl","baseball",3,"junior"
30,28.54,"west coast","noon",0.,0.,5,10,"night owl","football",2,"junior"
31,53.2,"west coast","evening",0.85,0.61,7,11,"night owl","curling",4,"senior"
32,48.52,"west coast","evening",1.,0.,8,9,"night owl","football",5,"sophomore"
33,64.45,"west coast","evening",0.86,0.79,9,8,"night owl","football",5,"junior"
34,63.67,"west coast","evening",1.,0.72,8,1,"night owl","football",3,"junior"
35,40.15,"west coast","evening",0.06,1.,0,0,"night owl","martial arts",4,"frosh"
36,69.63,"west coast","evening",1.,1.,6,12,"early bird","table tennis",5,"junior"
37,50.26,"west coast","evening",1.,0.32,8,7,"night owl","football",3,"senior"
38,36.72,"west coast","evening",0.11,0.92,8,4,"early bird","martial arts",5,"frosh"
39,58.34,"west coast","evening",0.6900000000000001,0.56,7,12,"night owl","martial arts",2,"senior"
40,52.42,"west coast","evening",0.74,0.62,0,7,"night owl","martial arts",4,"sophomore"
41,33.42,"west coast","noon",1.,0.,2,8,"early bird","martial arts",6,"sophomore"
42,45.12,"west coast","noon",0.52,1.,3,3,"night owl","curling",5,"junior"
43,58.27,"west coast","noon",1.,0.61,6,4,"night owl","basketball",4,"junior"
44,31.25,"west coast","noon",0.97,0.23,5,3,"night owl","frisbee",5,"sophomore"
45,14.42,"west coast","noon",0.04,0.17,3,10,"night owl","frisbee",3,"frosh"
46,47.09,"west coast","noon",0.74,0.76,8,10,"night owl","football",3,"senior"
47,0.,"west coast","noon",0.11,0.08,2,11,"night owl","gymnastics",6,"junior"
48,11.11,"west coast","noon",0.09,0.19,8,2,"early bird","table tennis",3,"frosh"
49,16.03,"west coast","noon",0.67,0.,0,11,"night owl","baseball",3,"senior"
50,16.66,"west coast","noon",0.,0.,2,3,"night owl","baseball",5,"frosh"
51,30.61,"west coast","noon",0.09,0.01,5,5,"night owl","curling",2,"frosh"
52,62.190000000000005,"west coast","noon",0.8,0.99,5,1,"night owl","frisbee",4,"junior"
53,47.56,"west coast","noon",0.4,1.,6,10,"night owl","table tennis",4,"frosh"
54,70.38,"west coast","noon",1.,0.92,9,8,"night owl","table tennis",5,"sophomore"
55,31.470000000000002,"west coast","noon",0.21,0.6900000000000001,5,6,"night owl","martial arts",5,"sophomore"
56,45.11,"west coast","noon",0.,0.,0,0,"night owl","football",6,"sophomore"
57,38.01,"west coast","noon",0.48,0.79,3,0,"night owl","football",6,"junior"
58,30.05,"west coast","noon",0.32,0.11,5,6,"night owl","football",3,"frosh"
59,59.25,"west coast","noon",0.9500000000000001,0.66,8,3,"night owl","baseball",3,"senior"
60,22.82,"west coast","noon",0.33,0.81,3,0,"night owl","martial arts",3,"senior"
61,22.94,"west coast","morning",0.16,0.65,3,7,"early bird","frisbee",3,"senior"
62,33.5,"west coast","morning",0.22,0.47000000000000003,6,6,"early bird","basketball",2,"sophomore"
63,16.3,"west coast","morning",0.,0.85,8,9,"night owl","curling",3,"junior"
64,69.86,"west coast","morning",0.98,0.92,9,11,"night owl","martial arts",2,"junior"
65,10.200000000000001,"west coast","morning",0.26,0.01,0,1,"night owl","football",4,"junior"
66,24.18,"west coast","morning",0.42,0.08,9,6,"night owl","table tennis",1,"junior"
67,19.04,"west coast","morning",0.01,0.9400000000000001,2,0,"night owl","football",6,"frosh"
68,20.830000000000002,"west coast","morning",1.,0.,5,10,"night owl","gymnastics",4,"sophomore"
69,69.43,"west coast","morning",0.99,0.9500000000000001,8,9,"night owl","football",5,"junior"
70,13.73,"west coast","morning",1.,0.13,5,0,"night owl","gymnastics",3,"sophomore"
71,5.23,"west coast","noon",0.,0.13,9,0,"night owl","curling",1,"junior"
72,7.7700000000000005,"west coast","noon",0.,0.02,8,2,"early bird","curling",3,"junior"
73,21.17,"west coast","noon",0.21,0.9500000000000001,7,3,"night owl","table tennis",4,"sophomore"
74,68.42,"west coast","noon",0.85,1.,10,11,"early bird","football",5,"sophomore"
75,0.,"west coast","noon",0.04,0.15,3,0,"night owl","football",5,"sophomore"
76,4.94,"west coast","noon",1.,0.12,4,1,"night owl","baseball",4,"sophomore"
77,27.91,"west coast","noon",0.84,0.01,7,8,"night owl","baseball",2,"senior"
78,0.,"west coast","noon",0.63,0.07,3,0,"night owl","curling",6,"junior"
79,16.84,"west coast","noon",0.7000000000000001,0.11,1,6,"night owl","football",3,"junior"
80,23.82,"west coast","noon",0.67,0.12,6,8,"night owl","curling",5,"frosh"
81,68.3,"west coast","evening",1.,0.81,10,2,"night owl","curling",3,"senior"
82,47.2,"west coast","evening",0.93,0.12,4,7,"night owl","martial arts",4,"sophomore"
83,68.58,"west coast","evening",0.68,1.,6,3,"night owl","martial arts",6,"sophomore"
84,48.79,"west coast","evening",0.98,0.43,2,5,"night owl","martial arts",4,"sophomore"
85,25.54,"west coast","evening",0.32,0.04,8,9,"night owl","curling",4,"junior"
86,52.06,"west coast","evening",0.98,0.05,8,12,"night owl","martial arts",3,"sophomore"
87,35.63,"west coast","evening",0.97,0.,5,10,"night owl","baseball",4,"senior"
88,37.62,"west coast","evening",0.71,0.24,4,5,"night owl","football",3,"senior"
89,96.23,"west coast","evening",0.96,1.,10,7,"night owl","basketball",3,"sophomore"
90,65.34,"west coast","evening",0.88,0.49,10,10,"night owl","frisbee",2,"senior"
91,43.21,"west coast","morning",0.8300000000000001,0.41000000000000003,4,8,"night owl","baseball",6,"junior"
92,82.96000000000001,"west coast","morning",0.8,1.,3,9,"early bird","basketball",3,"senior"
93,66.47,"west coast","morning",0.32,0.,0,1,"night owl","curling",6,"frosh"
94,24.01,"west coast","morning",0.05,0.,7,2,"night owl","football",6,"junior"
95,47.92,"west coast","morning",0.91,0.68,4,11,"night owl","curling",3,"junior"
96,69.49,"west coast","morning",0.9500000000000001,0.86,8,3,"night owl","martial arts",3,"junior"
97,48.63,"west coast","morning",0.92,0.1,9,3,"night owl","martial arts",4,"frosh"
98,71.51,"west coast","morning",0.96,0.98,3,11,"early bird","curling",4,"senior"
99,35.09,"west coast","morning",0.2,0.67,9,12,"night owl","table tennis",1,"senior"
100,72.07000000000001,"west coast","morning",0.86,1.,7,6,"night owl","gymnastics",5,"sophomore"
101,17.62,"west coast","noon",0.44,0.27,8,9,"night owl","baseball",4,"frosh"
102,79.38,"west coast","noon",1.,1.,8,7,"night owl","martial arts",3,"sophomore"
103,39.69,"west coast","noon",0.07,1.,8,6,"early bird","curling",4,"junior"
104,52.46,"west coast","noon",0.98,0.65,8,6,"night owl","table tennis",2,"senior"
105,32.77,"west coast","noon",0.8200000000000001,0.,0,8,"night owl","baseball",5,"junior"
106,18.07,"west coast","noon",0.43,0.81,0,1,"night owl","frisbee",3,"junior"
107,19.14,"west coast","noon",0.,0.96,4,10,"night owl","football",3,"junior"
108,79.12,"west coast","noon",0.86,1.,9,8,"night owl","frisbee",4,"junior"
109,4.66,"west coast","noon",0.09,0.84,6,6,"night owl","baseball",5,"sophomore"
110,1.25,"west coast","noon",0.12,0.,8,0,"night owl","baseball",3,"sophomore"
111,31.330000000000002,"west coast","noon",0.25,0.88,5,9,"night owl","table tennis",3,"sophomore"
112,42.51,"west coast","noon",0.04,0.32,3,7,"night owl","table tennis",2,"sophomore"
113,77.86,"west coast","noon",0.85,1.,10,5,"night owl","gymnastics",5,"sophomore"
114,38.01,"west coast","noon",0.,0.,4,6,"night owl","martial arts",3,"sophomore"
115,25.400000000000002,"west coast","noon",0.91,0.06,1,0,"early bird","baseball",3,"junior"
116,28.05,"west coast","noon",0.39,0.01,2,2,"night owl","football",2,"junior"
117,29.63,"west coast","noon",0.12,0.,6,2,"night owl","martial arts",3,"frosh"
118,45.5,"west coast","noon",0.,0.81,4,11,"night owl","basketball",2,"senior"
119,52.92,"west coast","noon",0.93,0.79,6,1,"night owl","baseball",5,"junior"
120,61.42,"west coast","noon",0.64,1.,0,1,"night owl","table tennis",4,"sophomore"
121,19.5,"west coast","noon",0.08,0.87,7,8,"early bird","football",3,"senior"
122,67.81,"west coast","noon",0.91,1.,1,2,"night owl","frisbee",4,"junior"
123,8.89,"west coast","noon",0.,0.16,0,4,"night owl","basketball",5,"frosh"
124,27.18,"west coast","noon",1.,0.17,8,4,"night owl","gymnastics",5,"frosh"
125,42.64,"west coast","noon",0.96,0.53,0,9,"night owl","table tennis",6,"sophomore"
126,41.660000000000004,"west coast","noon",0.56,0.51,4,8,"early bird","basketball",3,"senior"
127,25.38,"west coast","noon",0.,0.15,6,6,"night owl","martial arts",3,"sophomore"
128,0.73,"west coast","noon",0.43,0.01,4,0,"night owl","curling",3,"junior"
129,69.02,"west coast","noon",0.91,0.87,10,9,"night owl","martial arts",8,"junior"
130,89.24,"west coast","noon",0.,0.2,0,1,"night owl","curling",6,"frosh"
131,75.64,"west coast","noon",0.98,1.,4,8,"night owl","basketball",3,"junior"
132,59.980000000000004,"west coast","noon",0.85,0.71,7,5,"night owl","frisbee",2,"junior"
133,44.04,"west coast","noon",0.15,1.,4,7,"night owl","frisbee",4,"senior"
134,0.,"west coast","noon",0.12,0.16,4,8,"night owl","football",3,"junior"
135,44.94,"west coast","noon",1.,0.03,8,10,"night owl","baseball",4,"sophomore"
136,34.96,"west coast","noon",0.17,0.05,0,6,"night owl","martial arts",7,"sophomore"
137,81.81,"west coast","noon",1.,1.,9,12,"early bird","baseball",4,"senior"
138,90.9,"west coast","noon",1.,1.,10,4,"night owl","martial arts",4,"junior"
139,9.64,"west coast","noon",0.13,0.,5,9,"night owl","baseball",5,"sophomore"
140,30.72,"west coast","noon",0.97,0.,8,11,"night owl","baseball",6,"frosh"
141,1.31,"west coast","noon",0.13,0.89,0,4,"night owl","football",3,"junior"
142,13.030000000000001,"west coast","noon",0.06,0.,3,5,"early bird","martial arts",2,"frosh"
143,60.11,"west coast","noon",1.,0.9400000000000001,8,1,"early bird","baseball",3,"frosh"
144,67.09,"west coast","noon",0.85,1.,8,10,"night owl","table tennis",3,"senior"
145,56.14,"west coast","noon",0.59,1.,3,10,"night owl","baseball",3,"senior"
146,32.17,"west coast","noon",0.,0.86,6,7,"night owl","frisbee",2,"senior"
147,34.31,"west coast","noon",0.09,1.,3,9,"night owl","table tennis",3,"senior"
148,5.59,"west coast","noon",0.,0.77,1,3,"night owl","football",3,"sophomore"
149,38.81,"west coast","noon",0.52,0.9400000000000001,2,1,"night owl","table tennis",3,"frosh"
150,35.27,"west coast","noon",0.02,0.99,2,11,"early bird","baseball",3,"junior"
151,50.52,"west coast","noon",1.,0.7000000000000001,6,12,"night owl","table tennis",5,"junior"
152,4.61,"west coast","noon",0.17,0.17,2,1,"night owl","gymnastics",5,"sophomore"
153,20.75,"west coast","noon",0.,0.28,5,3,"early bird","baseball",3,"junior"
154,38.26,"west coast","noon",0.89,0.,7,2,"night owl","curling",4,"sophomore"
155,36.35,"west coast","noon",0.8200000000000001,0.,8,9,"early bird","table tennis",3,"sophomore"
156,38.51,"west coast","noon",0.71,0.,8,9,"night owl","baseball",3,"junior"
157,33.02,"west coast","noon",0.,1.,4,11,"early bird","gymnastics",5,"sophomore"
158,17.16,"west coast","noon",0.28,0.03,6,2,"night owl","martial arts",3,"sophomore"
159,28.990000000000002,"west coast","noon",0.,0.87,5,5,"night owl","baseball",6,"junior"
160,50.06,"west coast","noon",0.68,0.84,7,3,"night owl","curling",4,"sophomore"
161,52.410000000000004,"west coast","noon",0.19,1.,8,5,"night owl","frisbee",2,"senior"
162,39.39,"west coast","noon",0.85,0.,9,11,"night owl","football",3,"sophomore"
163,53.15,"west coast","noon",0.87,0.91,4,0,"night owl","frisbee",4,"frosh"
164,81.19,"west coast","noon",1.,0.98,9,9,"night owl","table tennis",3,"sophomore"
165,18.76,"west coast","noon",0.,0.,3,2,"night owl","curling",5,"frosh"
166,32.82,"west coast","noon",0.,0.9400000000000001,7,10,"night owl","gymnastics",3,"senior"
167,16.45,"west coast","noon",0.05,0.,1,3,"night owl","table tennis",3,"frosh"
168,44.03,"west coast","noon",0.39,0.66,1,2,"early bird","martial arts",2,"junior"
169,13.9,"west coast","noon",0.33,0.,3,5,"early bird","gymnastics",3,"senior"
170,35.03,"west coast","noon",0.87,0.36,7,11,"early bird","curling",5,"junior"
171,61.38,"west coast","morning",0.9400000000000001,0.93,5,3,"night owl","frisbee",3,"frosh"
172,73.01,"west coast","morning",1.,1.,1,2,"night owl","martial arts",3,"junior"
173,44.37,"west coast","morning",0.76,0.15,6,9,"night owl","football",3,"senior"
174,34.62,"west coast","morning",0.08,0.89,0,8,"night owl","frisbee",4,"sophomore"
175,33.52,"west coast","morning",0.63,0.,4,2,"early bird","football",4,"sophomore"
176,40.63,"west coast","morning",0.75,0.68,7,5,"night owl","curling",5,"frosh"
177,37.19,"west coast","morning",1.,0.,3,1,"early bird","martial arts",4,"sophomore"
178,63.93,"west coast","morning",0.75,1.,0,5,"night owl","curling",4,"senior"
179,44.54,"west coast","morning",0.,0.12,0,9,"night owl","table tennis",3,"junior"
180,72.59,"west coast","morning",0.99,0.97,5,10,"night owl","frisbee",7,"sophomore"
181,27.41,"west coast","noon",0.09,0.,5,8,"night owl","football",2,"junior"
182,54.86,"west coast","noon",0.91,0.8,5,9,"early bird","baseball",6,"junior"
183,60.92,"west coast","noon",1.,0.8300000000000001,5,4,"night owl","frisbee",3,"senior"
184,24.14,"west coast","noon",0.4,0.19,6,11,"night owl","football",3,"junior"
185,62.46,"west coast","noon",0.93,0.33,10,9,"night owl","martial arts",3,"junior"
186,31.18,"west coast","noon",0.92,0.01,6,4,"night owl","curling",3,"junior"
187,42.64,"west coast","noon",0.98,0.02,0,0,"night owl","basketball",1,"junior"
188,66.37,"west coast","noon",0.,0.,8,0,"night owl","curling",5,"frosh"
189,44.97,"west coast","noon",0.12,0.14,3,5,"night owl","baseball",5,"frosh"
190,73.81,"west coast","noon",1.,0.88,10,11,"night owl","curling",6,"junior"
191,49.57,"west coast","morning",0.8300000000000001,1.,0,3,"night owl","table tennis",6,"junior"
192,21.73,"west coast","morning",0.07,0.91,2,4,"night owl","frisbee",6,"junior"
193,28.150000000000002,"west coast","morning",0.,0.,7,7,"night owl","football",2,"senior"
194,60.28,"west coast","morning",0.56,1.,2,10,"early bird","table tennis",2,"senior"
195,6.54,"west coast","morning",0.19,0.,5,8,"night owl","football",5,"sophomore"
196,35.87,"west coast","morning",0.,1.,3,12,"night owl","martial arts",3,"senior"
197,63.02,"west coast","morning",1.,0.75,10,12,"night owl","table tennis",4,"junior"
198,8.96,"west coast","morning",0.01,0.47000000000000003,3,7,"night owl","table tennis",3,"sophomore"
199,44.35,"west coast","morning",1.,0.81,5,1,"night owl","football",6,"sophomore"
200,21.98,"west coast","morning",0.43,0.1,7,6,"night owl","football",2,"sophomore"
201,63.21,"west coast","evening",0.96,0.91,7,12,"early bird","frisbee",5,"senior"
202,75.89,"west coast","evening",1.,0.79,9,10,"night owl","martial arts",4,"junior"
203,23.97,"west coast","evening",0.42,0.12,8,4,"night owl","table tennis",5,"frosh"
204,36.13,"west coast","evening",0.06,0.22,6,1,"night owl","martial arts",4,"sophomore"
205,26.85,"west coast","evening",0.86,0.04,1,6,"night owl","table tennis",3,"sophomore"
206,39.92,"west coast","evening",0.48,0.36,8,7,"night owl","gymnastics",4,"junior"
207,34.95,"west coast","evening",0.87,0.,7,4,"night owl","gymnastics",6,"frosh"
208,24.2,"west coast","evening",0.01,0.,5,12,"night owl","curling",4,"frosh"
209,27.310000000000002,"west coast","evening",0.55,0.06,3,3,"night owl","football",5,"junior"
210,10.01,"west coast","evening",0.11,0.01,3,0,"night owl","table tennis",3,"sophomore"
211,43.980000000000004,"west coast","noon",0.53,0.97,0,2,"night owl","basketball",3,"senior"
212,12.9,"west coast","noon",0.,0.92,6,2,"night owl","basketball",3,"sophomore"
213,12.72,"west coast","noon",0.42,0.18,0,6,"night owl","baseball",4,"frosh"
214,65.88,"west coast","noon",0.99,1.,7,1,"night owl","baseball",4,"frosh"
215,10.99,"west coast","noon",0.,0.49,1,7,"night owl","basketball",3,"sophomore"
216,4.62,"west coast","noon",0.,0.91,6,3,"night owl","table tennis",3,"sophomore"
217,29.97,"west coast","noon",1.,0.04,9,1,"night owl","gymnastics",5,"frosh"
218,0.,"west coast","noon",0.07,0.,0,1,"night owl","baseball",4,"junior"
219,7.9,"west coast","noon",0.39,0.19,3,11,"night owl","curling",6,"frosh"
220,65.95,"west coast","noon",0.91,1.,7,9,"night owl","baseball",3,"junior"
221,21.21,"west coast","noon",0.,0.11,0,5,"night owl","baseball",3,"sophomore"
222,34.14,"west coast","noon",0.01,1.,3,0,"night owl","football",3,"sophomore"
223,27.05,"west coast","noon",0.67,0.,7,1,"early bird","curling",2,"frosh"
224,30.03,"west coast","noon",0.09,1.,6,10,"night owl","table tennis",3,"junior"
225,38.57,"west coast","noon",0.25,0.,7,2,"night owl","basketball",2,"sophomore"
226,63.39,"west coast","noon",1.,1.,3,11,"night owl","table tennis",6,"senior"
227,51.18,"west coast","noon",0.23,0.99,8,10,"early bird","martial arts",5,"sophomore"
228,79.22,"west coast","noon",0.96,1.,10,8,"night owl","table tennis",4,"senior"
229,46.37,"west coast","noon",0.97,0.,10,3,"night owl","curling",3,"sophomore"
230,70.60000000000001,"west coast","noon",0.05,0.2,2,0,"night owl","football",5,"sophomore"
231,44.79,"west coast","noon",0.9,0.4,4,9,"night owl","table tennis",3,"senior"
232,46.29,"west coast","noon",0.,0.03,7,12,"night owl","baseball",5,"junior"
233,36.81,"west coast","noon",0.42,0.78,5,10,"night owl","gymnastics",5,"senior"
234,80.15,"west coast","noon",0.,0.07,0,0,"night owl","football",5,"sophomore"
235,70.03,"west coast","noon",0.93,1.,5,9,"night owl","basketball",5,"junior"
236,73.04,"west coast","noon",1.,1.,5,12,"night owl","frisbee",4,"sophomore"
237,27.830000000000002,"west coast","noon",0.5,0.15,5,11,"night owl","curling",3,"sophomore"
238,28.69,"west coast","noon",0.02,0.04,9,8,"night owl","curling",3,"junior"
239,30.080000000000002,"west coast","noon",0.93,0.01,5,9,"night owl","curling",4,"senior"
240,56.93,"west coast","noon",1.,0.86,4,0,"night owl","martial arts",3,"junior"
241,56.71,"west coast","noon",1.,0.74,5,6,"night owl","martial arts",4,"junior"
242,21.8,"west coast","noon",0.11,1.,3,2,"night owl","martial arts",5,"frosh"
243,21.2,"west coast","noon",0.98,0.24,5,10,"night owl","football",5,"sophomore"
244,41.09,"west coast","noon",0.15,0.97,6,9,"night owl","football",3,"junior"
245,33.78,"west coast","noon",0.21,0.73,10,10,"night owl","curling",2,"junior"
246,31.82,"west coast","noon",0.98,0.04,0,2,"night owl","martial arts",5,"frosh"
247,16.96,"west coast","noon",0.,1.,2,1,"night owl","curling",5,"frosh"
248,52.980000000000004,"west coast","noon",0.5700000000000001,0.93,6,7,"night owl","basketball",3,"junior"
249,25.26,"west coast","noon",0.23,0.81,8,11,"night owl","table tennis",5,"frosh"
250,39.53,"west coast","noon",0.71,0.75,2,7,"night owl","gymnastics",1,"senior"
251,55.08,"west coast","evening",0.89,0.18,7,8,"night owl","curling",3,"sophomore"
252,47.67,"west coast","evening",0.,1.,2,6,"night owl","baseball",3,"senior"
253,65.75,"west coast","evening",0.46,1.,4,3,"early bird","frisbee",1,"senior"
254,47.81,"west coast","evening",0.,0.56,3,11,"night owl","martial arts",3,"senior"
255,43.550000000000004,"west coast","evening",1.,0.12,6,5,"night owl","martial arts",4,"frosh"
256,47.92,"west coast","evening",1.,0.03,9,8,"night owl","table tennis",3,"junior"
257,46.02,"west coast","evening",0.,0.61,0,0,"night owl","frisbee",3,"senior"
258,43.88,"west coast","evening",0.37,0.39,3,1,"night owl","basketball",4,"sophomore"
259,51.120000000000005,"west coast","evening",0.5,0.97,0,1,"night owl","martial arts",2,"senior"
260,76.87,"west coast","evening",0.68,1.,3,7,"night owl","frisbee",3,"senior"
261,25.7,"west coast","evening",0.,0.5700000000000001,1,11,"night owl","curling",2,"senior"
262,65.01,"west coast","evening",0.74,0.9400000000000001,5,12,"night owl","baseball",3,"senior"
263,34.11,"west coast","evening",1.,0.,10,2,"early bird","table tennis",5,"sophomore"
264,85.16,"west coast","evening",1.,1.,5,12,"night owl","martial arts",3,"junior"
265,9.26,"west coast","evening",0.,0.,5,0,"early bird","gymnastics",1,"sophomore"
266,40.24,"west coast","evening",1.,0.,6,0,"night owl","gymnastics",6,"frosh"
267,40.19,"west coast","evening",0.,1.,4,7,"night owl","baseball",5,"sophomore"
268,90.75,"west coast","evening",1.,1.,10,10,"night owl","table tennis",3,"senior"
269,66.42,"west coast","evening",0.49,0.91,9,10,"night owl","martial arts",4,"sophomore"
270,68.23,"west coast","evening",1.,0.9,6,12,"night owl","curling",4,"junior"
271,72.41,"west coast","evening",1.,0.96,4,12,"night owl","martial arts",3,"sophomore"
272,12.99,"west coast","evening",0.05,0.05,0,3,"night owl","basketball",3,"sophomore"
273,34.27,"west coast","evening",0.9,0.14,10,2,"night owl","baseball",6,"sophomore"
274,1.18,"west coast","evening",0.17,0.76,4,11,"night owl","gymnastics",5,"sophomore"
275,7.83,"west coast","evening",0.16,0.,4,7,"night owl","martial arts",2,"sophomore"
276,10.15,"west coast","evening",0.,0.03,4,4,"night owl","table tennis",2,"junior"
277,0.,"west coast","evening",0.,0.19,0,4,"night owl","curling",7,"sophomore"
278,54.51,"west coast","evening",1.,0.53,7,12,"night owl","football",3,"senior"
279,36.42,"west coast","evening",1.,0.,9,8,"early bird","frisbee",4,"sophomore"
280,63.17,"west coast","evening",0.23,0.97,10,8,"night owl","frisbee",3,"senior"
281,18.12,"west coast","noon",0.2,0.2,10,5,"night owl","curling",4,"frosh"
282,17.98,"west coast","noon",0.13,0.68,3,2,"night owl","basketball",3,"junior"
283,26.11,"west coast","noon",0.13,0.1,7,12,"early bird","curling",3,"senior"
284,9.32,"west coast","noon",1.,0.05,2,1,"night owl","curling",6,"frosh"
285,42.81,"west coast","noon",0.38,0.96,2,8,"night owl","basketball",3,"junior"
286,54.38,"west coast","noon",0.68,1.,5,5,"night owl","football",6,"senior"
287,67.87,"west coast","noon",0.86,1.,7,2,"night owl","frisbee",5,"frosh"
288,25.59,"west coast","noon",0.43,0.56,3,3,"night owl","table tennis",4,"junior"
289,52.85,"west coast","noon",0.41000000000000003,1.,6,6,"night owl","frisbee",5,"frosh"
290,30.11,"west coast","noon",0.,1.,1,0,"night owl","basketball",3,"sophomore"
291,39.19,"west coast","noon",0.58,0.97,0,11,"night owl","table tennis",4,"senior"
292,5.76,"west coast","noon",0.07,0.09,3,6,"night owl","baseball",2,"junior"
293,34.33,"west coast","noon",1.,0.66,5,0,"early bird","football",4,"senior"
294,29.72,"west coast","noon",0.,0.,6,8,"night owl","baseball",6,"sophomore"
295,63.76,"west coast","noon",1.,0.93,10,1,"night owl","baseball",5,"senior"
296,37.08,"west coast","noon",0.89,0.18,1,7,"night owl","martial arts",4,"junior"
297,17.29,"west coast","noon",0.,0.9,6,11,"early bird","frisbee",4,"sophomore"
298,47.04,"west coast","noon",0.6900000000000001,0.89,6,5,"early bird","martial arts",7,"sophomore"
299,42.14,"west coast","noon",0.86,0.84,4,7,"night owl","football",7,"junior"
300,26.34,"west coast","noon",0.73,0.37,8,2,"early bird","baseball",4,"junior"
301,14.99,"west coast","noon",0.,0.,0,5,"night owl","football",6,"sophomore"
302,42.480000000000004,"west coast","noon",1.,0.58,2,2,"early bird","curling",2,"junior"
303,22.89,"west coast","noon",0.16,0.14,0,4,"early bird","frisbee",3,"frosh"
304,24.490000000000002,"west coast","noon",0.,0.,5,6,"night owl","frisbee",3,"junior"
305,55.4,"west coast","noon",0.59,1.,6,3,"night owl","curling",7,"junior"
306,56.14,"west coast","noon",1.,0.9500000000000001,5,4,"night owl","baseball",6,"frosh"
307,38.47,"west coast","noon",0.,0.,3,1,"night owl","gymnastics",4,"sophomore"
308,24.1,"west coast","noon",0.,0.12,3,7,"early bird","frisbee",3,"junior"
309,32.24,"west coast","noon",0.07,0.77,5,5,"night owl","curling",5,"junior"
310,36.78,"west coast","noon",0.12,0.98,6,11,"early bird","football",2,"senior"
311,8.03,"west coast","noon",0.,0.,2,3,"night owl","baseball",4,"junior"
312,5.33,"west coast","noon",0.,0.76,1,6,"night owl","martial arts",4,"junior"
313,58.5,"west coast","noon",1.,0.87,0,10,"night owl","martial arts",5,"frosh"
314,20.,"west coast","noon",0.,0.,8,5,"night owl","curling",2,"sophomore"
315,13.22,"west coast","noon",0.06,0.,1,3,"night owl","frisbee",4,"sophomore"
316,17.41,"west coast","noon",0.,0.02,5,6,"night owl","football",4,"sophomore"
317,10.85,"west coast","noon",0.03,0.29,1,7,"night owl","table tennis",3,"junior"
318,29.89,"west coast","noon",0.93,0.11,6,2,"night owl","baseball",5,"frosh"
319,24.89,"west coast","noon",0.92,0.,2,3,"night owl","martial arts",3,"sophomore"
320,55.03,"west coast","noon",1.,0.91,5,2,"early bird","frisbee",7,"frosh"
321,34.34,"west coast","morning",0.02,0.17,9,3,"night owl","basketball",3,"frosh"
